,index,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Source,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Category_0,Item_Category_1,Item_Category_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
6334,6334,FDF41,248.046,7883.071999999999,Frozen Foods,248.046,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6335,6335,DRF23,175.4396,2616.594,Hard Drinks,175.4396,4.61,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6336,6336,NCP14,106.3306,1254.3672,Household,106.3306,8.275,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6337,6337,FDK44,175.4738,2954.1546,Fruits and Vegetables,175.4738,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6338,6338,DRA59,186.5924,4442.2176,Soft Drinks,186.5924,8.27,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6339,6339,FDC28,109.2254,976.7286,Frozen Foods,109.2254,7.905,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6340,6340,NCO53,182.1608,3123.9336,Health and Hygiene,182.1608,16.2,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6341,6341,FDY55,258.3988,256.9988,Fruits and Vegetables,258.3988,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6342,6342,NCS54,176.437,4587.362,Household,176.437,13.6,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6343,6343,NCM07,85.6908,1593.9252,Others,85.6908,9.395,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6344,6344,FDQ19,241.0512,242.3512,Fruits and Vegetables,241.0512,7.35,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6345,6345,FDS40,38.319,292.952,Frozen Foods,38.319,15.35,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6346,6346,FDC14,42.0454,629.181,Canned,42.0454,14.5,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6347,6347,FDR12,173.2764,1030.6584,Baking Goods,173.2764,12.6,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6348,6348,FDM60,39.3138,1015.345,Baking Goods,39.3138,10.8,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6349,6349,FDG26,257.83299999999997,3332.329,Canned,257.83299999999997,18.85,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6350,6350,NCL55,254.00400000000002,2277.036,Others,254.00400000000002,12.15,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6351,6351,FDO21,226.9404,1800.3232,Snack Foods,226.9404,11.6,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6352,6352,NCG18,101.6332,1845.5976,Household,101.6332,15.3,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6353,6353,FDA27,256.8672,3579.3408,Dairy,256.8672,20.35,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6354,6354,DRG03,155.1998,307.5996,Dairy,155.1998,14.5,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6355,6355,FDC22,193.982,1737.7379999999998,Snack Foods,193.982,6.89,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6356,6356,FDC21,106.8254,108.5254,Fruits and Vegetables,106.8254,14.6,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6357,6357,FDN50,93.712,745.696,Canned,93.712,16.85,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6358,6358,DRF27,153.434,1378.2060000000001,Dairy,153.434,8.93,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6359,6359,FDW57,176.9028,3010.7476,Snack Foods,176.9028,8.31,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6360,6360,FDM34,131.0626,524.6504,Snack Foods,131.0626,19.0,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6361,6361,FDZ39,103.499,1547.985,Meat,103.499,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6362,6362,FDU28,188.4214,376.8428,Frozen Foods,188.4214,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6363,6363,FDQ27,102.59899999999999,1651.184,Meat,102.59899999999999,5.19,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6364,6364,FDQ52,246.5434,4470.1812,Frozen Foods,246.5434,17.0,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6365,6365,FDT51,110.8544,1677.816,Meat,110.8544,11.65,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6366,6366,NCI30,247.34599999999998,1970.7679999999998,Household,247.34599999999998,20.25,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6367,6367,NCX29,145.8102,874.8612,Health and Hygiene,145.8102,10.0,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6368,6368,FDX38,49.5376,143.8128,Dairy,49.5376,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6369,6369,FDO08,165.9526,2631.2416,Fruits and Vegetables,165.9526,11.1,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6370,6370,FDM15,152.6366,1662.5026,Meat,152.6366,11.8,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6371,6371,FDW22,221.3114,2217.114,Snack Foods,221.3114,9.695,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6372,6372,FDT08,151.505,2846.295,Fruits and Vegetables,151.505,13.65,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6373,6373,FDS32,140.5838,2669.1922,Fruits and Vegetables,140.5838,17.75,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6374,6374,NCI06,179.86599999999999,1258.362,Household,179.86599999999999,11.3,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6375,6375,FDR21,178.237,3705.177,Snack Foods,178.237,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6376,6376,FDD05,122.0098,2651.2156,Frozen Foods,122.0098,19.35,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6377,6377,FDZ02,99.8726,587.2356,Dairy,99.8726,6.905,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6378,6378,FDH47,98.4068,1846.9292,Starchy Foods,98.4068,13.5,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6379,6379,FDM58,111.4544,2013.3792,Snack Foods,111.4544,16.85,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6380,6380,FDG09,188.2556,3755.112,Fruits and Vegetables,188.2556,20.6,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6381,6381,FDO27,94.1752,575.2512,Meat,94.1752,6.175,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6382,6382,FDI41,146.8418,2059.9852,Frozen Foods,146.8418,18.5,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6383,6383,FDK34,236.8564,5005.4844,Snack Foods,236.8564,13.35,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6384,6384,NCX54,105.3622,3387.5904,Household,105.3622,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6385,6385,FDL14,154.9972,3739.1328,Canned,154.9972,8.115,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6386,6386,FDA13,37.4506,303.6048,Canned,37.4506,15.85,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6387,6387,FDS11,223.9088,223.7088,Breads,223.9088,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6388,6388,FDT43,50.8324,1298.31,Fruits and Vegetables,50.8324,16.35,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6389,6389,FDR07,96.0094,380.8376,Fruits and Vegetables,96.0094,21.35,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6390,6390,FDF41,245.84599999999998,4434.228,Frozen Foods,245.84599999999998,12.15,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6391,6391,DRM23,172.0422,2586.633,Hard Drinks,172.0422,16.6,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6392,6392,FDO52,170.3106,4277.765,Frozen Foods,170.3106,11.6,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6393,6393,FDD10,178.2344,1070.6064,Snack Foods,178.2344,20.6,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6394,6394,FDN38,251.2408,1001.3632,Canned,251.2408,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6395,6395,FDE17,149.5366,2871.5954,Frozen Foods,149.5366,20.1,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6396,6396,FDZ03,186.024,4287.752,Dairy,186.024,13.65,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6397,6397,FDD03,232.63,1864.24,Dairy,232.63,13.3,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6398,6398,NCW18,237.7248,2607.2728,Household,237.7248,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6399,6399,DRG36,172.3106,4277.765,Soft Drinks,172.3106,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6400,6400,FDT43,50.8324,155.7972,Fruits and Vegetables,50.8324,16.35,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6401,6401,NCU17,100.9674,1222.4088,Health and Hygiene,100.9674,5.32,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6402,6402,FDH50,185.1266,2766.3990000000003,Canned,185.1266,15.0,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6403,6403,FDU57,148.6708,2106.5912,Snack Foods,148.6708,8.27,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6404,6404,FDA56,123.5414,4508.1318,Fruits and Vegetables,123.5414,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6405,6405,FDZ15,117.7782,1191.782,Dairy,117.7782,13.1,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6406,6406,FDY51,221.7798,3085.3172,Meat,221.7798,12.5,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6407,6407,DRF03,42.5138,649.8208,Dairy,42.5138,19.1,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6408,6408,NCV06,194.0478,3293.7126,Household,194.0478,11.3,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6409,6409,FDA21,184.4924,9069.5276,Snack Foods,184.4924,13.65,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6410,6410,NCQ53,235.25900000000001,5672.616,Health and Hygiene,235.25900000000001,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6411,6411,NCO29,164.1526,2960.1468,Health and Hygiene,164.1526,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6412,6412,FDT26,121.044,1557.9720000000002,Dairy,121.044,18.85,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6413,6413,FDI21,65.0168,447.4176,Snack Foods,65.0168,5.59,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6414,6414,NCI55,119.8414,365.5242,Household,119.8414,18.6,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6415,6415,FDZ04,63.751000000000005,126.50200000000001,Frozen Foods,63.751000000000005,9.31,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6416,6416,FDL27,65.9826,1162.4868,Meat,65.9826,6.17,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6417,6417,FDS45,107.6622,2858.2794,Snack Foods,107.6622,5.175,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6418,6418,NCG43,93.0462,185.0924,Household,93.0462,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6419,6419,FDU28,187.5214,1695.7926,Frozen Foods,187.5214,19.2,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6420,6420,FDO20,252.3382,6056.1168,Fruits and Vegetables,252.3382,12.85,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6421,6421,NCG55,116.0176,1488.7288,Household,116.0176,16.25,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6422,6422,NCM42,110.4912,1310.2944,Household,110.4912,6.13,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6423,6423,NCG07,189.653,569.259,Household,189.653,12.3,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6424,6424,NCQ29,258.8278,1041.3112,Health and Hygiene,258.8278,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6425,6425,NCV05,153.3656,463.3968,Health and Hygiene,153.3656,10.1,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6426,6426,NCO02,66.2142,131.8284,Others,66.2142,11.15,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6427,6427,FDH19,172.0738,3301.7022,Meat,172.0738,19.35,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6428,6428,DRG13,165.6526,1808.9786,Soft Drinks,165.6526,17.25,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6429,6429,FDI57,196.3768,4138.6128,Seafood,196.3768,19.85,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6430,6430,FDX51,194.7452,1370.2164,Meat,194.7452,9.5,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6431,6431,FDW33,104.52799999999999,852.2239999999999,Snack Foods,104.52799999999999,9.395,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6432,6432,DRE12,113.286,1471.418,Soft Drinks,113.286,4.59,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6433,6433,FDY31,148.2418,2354.2688,Fruits and Vegetables,148.2418,5.98,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6434,6434,FDR31,144.4102,4374.306,Fruits and Vegetables,144.4102,6.46,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6435,6435,FDS55,146.8734,3563.3616,Fruits and Vegetables,146.8734,7.02,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6436,6436,DRL60,151.5682,3506.7686,Soft Drinks,151.5682,8.52,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6437,6437,FDW55,250.3092,249.0092,Fruits and Vegetables,250.3092,12.6,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6438,6438,FDT11,186.4556,563.2668,Breads,186.4556,5.94,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6439,6439,FDO50,91.3804,1653.8472,Canned,91.3804,16.25,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6440,6440,FDD28,56.7904,1113.2176,Frozen Foods,56.7904,10.695,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6441,6441,FDN28,103.09899999999999,1341.5870000000002,Frozen Foods,103.09899999999999,5.88,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6442,6442,FDS35,65.7826,968.7389999999999,Breads,65.7826,9.3,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6443,6443,FDB38,158.292,3994.8,Canned,158.292,19.5,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6444,6444,FDT07,256.433,3844.995,Fruits and Vegetables,256.433,5.82,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6445,6445,FDC53,96.5384,1182.4608,Frozen Foods,96.5384,8.68,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6446,6446,NCT41,153.2024,3795.06,Health and Hygiene,153.2024,15.7,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6447,6447,FDR40,78.5618,2255.7304,Frozen Foods,78.5618,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6448,6448,FDH32,97.241,1448.115,Fruits and Vegetables,97.241,12.8,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6449,6449,FDN60,158.6604,2535.3664,Baking Goods,158.6604,15.1,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6450,6450,FDR33,108.15700000000001,1098.57,Snack Foods,108.15700000000001,7.31,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6451,6451,FDB59,197.2084,4166.5764,Snack Foods,197.2084,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6452,6452,FDS07,113.9518,910.8144,Fruits and Vegetables,113.9518,12.35,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6453,6453,FDD02,117.3124,2014.7108,Canned,117.3124,16.6,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6454,6454,FDH05,231.2984,6024.1584,Frozen Foods,231.2984,14.35,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6455,6455,FDR04,98.1068,1458.102,Frozen Foods,98.1068,7.075,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6456,6456,DRJ47,174.708,2423.512,Hard Drinks,174.708,18.25,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6457,6457,FDW50,165.1158,1504.0422,Dairy,165.1158,13.1,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6458,6458,NCJ17,85.2224,1278.336,Health and Hygiene,85.2224,7.68,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6459,6459,FDH60,197.91099999999997,1767.6989999999998,Baking Goods,197.91099999999997,19.7,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6460,6460,DRL60,151.9682,1677.1502,Soft Drinks,151.9682,8.52,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6461,6461,FDS32,140.2838,280.9676,Fruits and Vegetables,140.2838,17.75,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6462,6462,FDM58,112.2544,3914.9040000000005,Snack Foods,112.2544,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6463,6463,FDK10,180.36599999999999,1258.362,Snack Foods,180.36599999999999,5.785,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6464,6464,NCS30,127.8652,2195.8084,Household,127.8652,5.945,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6465,6465,FDY15,154.66299999999998,2659.8709999999996,Dairy,154.66299999999998,18.25,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6466,6466,FDC53,99.9384,689.7688,Frozen Foods,99.9384,8.68,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6467,6467,FDK45,113.38600000000001,2603.278,Seafood,113.38600000000001,11.65,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6468,6468,FDH26,141.1496,282.2992,Canned,141.1496,19.25,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6469,6469,NCW06,192.3162,769.6648,Household,192.3162,16.2,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6470,6470,FDV37,195.8426,4152.5946,Canned,195.8426,13.0,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6471,6471,FDB52,256.9672,1534.0032,Dairy,256.9672,17.75,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6472,6472,FDF41,245.24599999999998,3202.498,Frozen Foods,245.24599999999998,12.15,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
